"","model_test","gene","p_M1a_M2a","sig_M1a_M2a","sig_M7_M8","pos_sel_both","model","lnL","stat_test","stat_value"
"840","M8","rps7",0.999993000024518,FALSE,FALSE,FALSE,"lnL_M8",-607.220999,"p_M7_M8",0.999997000004508
"841","M0","rps8",0.999924002887891,FALSE,FALSE,FALSE,"lnL_M0",-535.003996,"LRT_M1a_M2a",0.000152000000070984
"842","M0","rps8",0.999924002887891,FALSE,FALSE,FALSE,"lnL_M0",-535.003996,"LRT_M7_M8",-0.000154000000065935
"843","M0","rps8",0.999924002887891,FALSE,FALSE,FALSE,"lnL_M0",-535.003996,"p_M7_M8",1
"844","M1a","rps8",0.999924002887891,FALSE,FALSE,FALSE,"lnL_M1a",-535.00329,"LRT_M1a_M2a",0.000152000000070984
"845","M1a","rps8",0.999924002887891,FALSE,FALSE,FALSE,"lnL_M1a",-535.00329,"LRT_M7_M8",-0.000154000000065935
"846","M1a","rps8",0.999924002887891,FALSE,FALSE,FALSE,"lnL_M1a",-535.00329,"p_M7_M8",1
"847","M2a","rps8",0.999924002887891,FALSE,FALSE,FALSE,"lnL_M2a",-535.003214,"LRT_M1a_M2a",0.000152000000070984
"848","M2a","rps8",0.999924002887891,FALSE,FALSE,FALSE,"lnL_M2a",-535.003214,"LRT_M7_M8",-0.000154000000065935
"849","M2a","rps8",0.999924002887891,FALSE,FALSE,FALSE,"lnL_M2a",-535.003214,"p_M7_M8",1
"850","M7","rps8",0.999924002887891,FALSE,FALSE,FALSE,"lnL_M7",-535.003206,"LRT_M1a_M2a",0.000152000000070984
"851","M7","rps8",0.999924002887891,FALSE,FALSE,FALSE,"lnL_M7",-535.003206,"LRT_M7_M8",-0.000154000000065935
"852","M7","rps8",0.999924002887891,FALSE,FALSE,FALSE,"lnL_M7",-535.003206,"p_M7_M8",1
"853","M8","rps8",0.999924002887891,FALSE,FALSE,FALSE,"lnL_M8",-535.003283,"LRT_M1a_M2a",0.000152000000070984
"854","M8","rps8",0.999924002887891,FALSE,FALSE,FALSE,"lnL_M8",-535.003283,"LRT_M7_M8",-0.000154000000065935
"855","M8","rps8",0.999924002887891,FALSE,FALSE,FALSE,"lnL_M8",-535.003283,"p_M7_M8",1
"856","M0","ycf1",0.00342421168063055,TRUE,TRUE,TRUE,"lnL_M0",-7788.453625,"LRT_M1a_M2a",11.353767999999
"857","M0","ycf1",0.00342421168063055,TRUE,TRUE,TRUE,"lnL_M0",-7788.453625,"LRT_M7_M8",11.9334259999996
"858","M0","ycf1",0.00342421168063055,TRUE,TRUE,TRUE,"lnL_M0",-7788.453625,"p_M7_M8",0.00256265102415211
"859","M1a","ycf1",0.00342421168063055,TRUE,TRUE,TRUE,"lnL_M1a",-7786.157139,"LRT_M1a_M2a",11.353767999999
"860","M1a","ycf1",0.00342421168063055,TRUE,TRUE,TRUE,"lnL_M1a",-7786.157139,"LRT_M7_M8",11.9334259999996
"861","M1a","ycf1",0.00342421168063055,TRUE,TRUE,TRUE,"lnL_M1a",-7786.157139,"p_M7_M8",0.00256265102415211
"862","M2a","ycf1",0.00342421168063055,TRUE,TRUE,TRUE,"lnL_M2a",-7780.480255,"LRT_M1a_M2a",11.353767999999
"863","M2a","ycf1",0.00342421168063055,TRUE,TRUE,TRUE,"lnL_M2a",-7780.480255,"LRT_M7_M8",11.9334259999996
"864","M2a","ycf1",0.00342421168063055,TRUE,TRUE,TRUE,"lnL_M2a",-7780.480255,"p_M7_M8",0.00256265102415211
"865","M7","ycf1",0.00342421168063055,TRUE,TRUE,TRUE,"lnL_M7",-7786.446968,"LRT_M1a_M2a",11.353767999999
"866","M7","ycf1",0.00342421168063055,TRUE,TRUE,TRUE,"lnL_M7",-7786.446968,"LRT_M7_M8",11.9334259999996
"867","M7","ycf1",0.00342421168063055,TRUE,TRUE,TRUE,"lnL_M7",-7786.446968,"p_M7_M8",0.00256265102415211
"868","M8","ycf1",0.00342421168063055,TRUE,TRUE,TRUE,"lnL_M8",-7780.480255,"LRT_M1a_M2a",11.353767999999
"869","M8","ycf1",0.00342421168063055,TRUE,TRUE,TRUE,"lnL_M8",-7780.480255,"LRT_M7_M8",11.9334259999996
"870","M8","ycf1",0.00342421168063055,TRUE,TRUE,TRUE,"lnL_M8",-7780.480255,"p_M7_M8",0.00256265102415211
